T_ID,YEAR,ERA
NC,2016,4.9635499207606975
NC,2016,5.358139534883722
NC,2016,4.641955835962145
NC,2016,5.693023255813952
NC,2016,4.514195583596214
NC,2016,5.651162790697675
NC,2016,4.897476340694007
NC,2016,5.651162790697675
NC,2016,4.982649842271293
NC,2016,5.776744186046512
NC,2016,5.049128367670363
NC,2016,5.609302325581394
NC,2016,4.9635499207606975
NC,2016,5.441860465116278
NC,2016,5.3742038216560495
NC,2016,5.551401869158879
NC,2016,5.134706814580031
NC,2016,5.551401869158879
NC,2016,5.134706814580031
NC,2016,5.593457943925233
NC,2016,5.305863708399366
NC,2016,5.677570093457943
NC,2016,5.177496038034866
NC,2016,5.788732394366198
NC,2016,5.091917591125198
NC,2016,5.661971830985914
NC,2016,5.177496038034866
NC,2016,5.7
NC,2016,5.177496038034866
NC,2016,5.828571428571428
NC,2016,4.835182250396196
NC,2016,5.914285714285715
NC,2016,4.5784469096671945
NC,2016,5.357142857142857
NC,2016,4.874411302982732
NC,2016,5.4
NC,2016,4.6828125
NC,2016,5.4
NC,2016,4.809375
NC,2016,5.442857142857144
NC,2016,4.576982892690513
NC,2016,5.314285714285714
NC,2016,4.89375
NC,2016,5.331753554502369
NC,2016,5.001569858712716
HT,2016,5.551401869158879
HT,2016,4.779503105590061
HT,2016,5.957746478873238
HT,2016,5.677570093457943
HT,2016,4.632148377125193
HT,2016,5.661971830985914
HT,2016,4.486153846153846
HT,2016,5.719626168224299
HT,2016,4.653726708074534
HT,2016,5.483720930232559
HT,2016,4.905279503105589
HT,2016,5.291666666666667
HT,2016,5.3494539781591275
HT,2016,5.5
HT,2016,5.586206896551723
HT,2016,5.7323076923076925
HT,2016,5.518867924528302
HT,2016,5.649230769230769
HT,2016,5.713166144200628
HT,2016,5.499234303215927
HT,2016,5.52755905511811
HT,2016,5.25114854517611
HT,2016,5.52755905511811
HT,2016,5.209800918836142
HT,2016,5.4
HT,2016,4.7963246554364485
HT,2016,5.570078740157482
HT,2016,5.026153846153846
HT,2016,5.366197183098592
HT,2016,5.067692307692308
HT,2016,5.341121495327104
HT,2016,5.026153846153846
HT,2016,5.172897196261682
HT,2016,4.984615384615385
HT,2016,5.341121495327104
HT,2016,4.569230769230769
HT,2016,5.535211267605634
HT,2016,4.486153846153846
HT,2016,5.619718309859155
HT,2016,4.486153846153846
HT,2016,5.704225352112676
HT,2016,4.610769230769232
HT,2016,5.704225352112676
HT,2016,4.776923076923077
HT,2016,5.746478873239437
HT,2016,4.735384615384616
HT,2016,5.957746478873238
HT,2016,4.8184615384615395
HT,2016,5.957746478873238
SK,2016,4.285714285714286
SK,2016,5.391575663026521
SK,2016,5.64622641509434
SK,2016,3.9668246445497632
SK,2016,5.602184087363495
SK,2016,4.052132701421802
SK,2016,5.602184087363495
SK,2016,4.3080568720379135
SK,2016,5.324534161490684
SK,2016,4.160377358490567
SK,2016,5.45031055900621
SK,2016,4.309859154929576
SK,2016,5.408385093167702
SK,2016,4.668224299065421
SK,2016,5.054602184087363
SK,2016,4.58411214953271
SK,2016,5.180967238689548
SK,2016,4.58411214953271
SK,2016,5.265210608424337
SK,2016,4.542056074766355
SK,2016,5.2230889235569435
SK,2016,4.3738317757009355
SK,2016,5.3494539781591275
SK,2016,4.186046511627906
SK,2016,5.37460815047022
SK,2016,3.899068322981367
SK,2016,5.450704225352113
SK,2016,3.982919254658386
SK,2016,5.816037735849058
SK,2016,4.024844720496895
SK,2016,5.900943396226416
SK,2016,4.0858034321372845
SK,2016,6.084507042253522
SK,2016,4.358934169278998
SK,2016,6.0981308411214945
SK,2016,4.569875776397517
SK,2016,5.957746478873238
SK,2016,4.506955177743432
SK,2016,5.731132075471697
SK,2016,4.298299845440495
SK,2016,6.014218009478673
SK,2016,4.465224111282844
SK,2016,5.971563981042653
SK,2016,4.611801242236026
SK,2016,5.731132075471697
SK,2016,5.096723868954759
SK,2016,5.433962264150944
SK,2016,5.517940717628705
SK,2016,5.349056603773585
KT,2016,6.138248847926268
KT,2016,7.130434782608695
KT,2016,5.736421725239617
KT,2016,6.0275229357798175
KT,2016,7.339805825242719
KT,2016,6.205479452054795
KT,2016,7.2961165048543695
KT,2016,6.275229357798165
KT,2016,7.383495145631068
KT,2016,6.6139534883720925
KT,2016,7.4708737864077674
KT,2016,6.32093023255814
KT,2016,7.5512195121951216
KT,2016,6.488372093023256
KT,2016,7.455882352941178
KT,2016,6.362790697674417
KT,2016,7.411764705882352
KT,2016,6.655813953488373
KT,2016,7.102941176470589
KT,2016,6.906976744186046
KT,2016,7.235294117647059
KT,2016,7.6350710900473935
KT,2016,6.9365853658536585
KT,2016,7.514150943396228
KT,2016,7.2
KT,2016,7.1745283018867925
KT,2016,7.558252427184466
KT,2016,7.1745283018867925
KT,2016,7.770731707317072
KT,2016,7.514150943396228
KT,2016,7.287804878048781
KT,2016,7.089622641509434
KT,2016,7.287804878048781
KT,2016,7.5071090047393385
KT,2016,6.684466019417477
KT,2016,7.328571428571428
KT,2016,6.422330097087379
KT,2016,7.242857142857143
KT,2016,6.173913043478262
KT,2016,7.542857142857143
KT,2016,5.913043478260869
KT,2016,7.585714285714285
KT,2016,6.2608695652173925
KT,2016,7.363636363636362
KT,2016,6.247572815533982
KT,2016,7.1913875598086126
KT,2016,6.183870967741936
KT,2016,7.225961538461537
KT,2016,5.807383627608348
WO,2016,5.803738317757009
WO,2016,5.0394537177541725
WO,2016,4.58411214953271
WO,2016,5.803738317757009
WO,2016,5.0394537177541725
WO,2016,5.845794392523365
WO,2016,5.080424886191199
WO,2016,5.551401869158879
WO,2016,5.0394537177541725
WO,2016,5.719626168224299
WO,2016,4.87556904400607
WO,2016,5.833333333333332
WO,2016,4.713629402756508
WO,2016,5.806451612903227
WO,2016,4.54823889739663
WO,2016,5.682027649769585
WO,2016,4.6297420333839145
WO,2016,5.4495412844036695
WO,2016,4.5887708649468895
WO,2016,5.4
WO,2016,4.815548780487805
WO,2016,5.609302325581394
WO,2016,4.837672281776417
WO,2016,5.776744186046512
WO,2016,4.630934150076571
WO,2016,5.8604651162790695
WO,2016,4.300153139356815
WO,2016,5.651162790697675
WO,2016,4.2588055130168465
WO,2016,5.986046511627908
WO,2016,4.052067381316999
WO,2016,5.75
WO,2016,4.134762633996937
WO,2016,5.708333333333332
WO,2016,3.96937212863706
WO,2016,5.664624808575804
WO,2016,4.0
WO,2016,5.457886676875957
WO,2016,4.291666666666667
WO,2016,5.607692307692308
WO,2016,4.2304147465437785
WO,2016,5.7323076923076925
WO,2016,4.188940092165899
WO,2016,5.499234303215927
WO,2016,4.375
WO,2016,5.275384615384616
WO,2016,4.541666666666667
WO,2016,5.359090909090909
WO,2016,4.422776911076443
LT,2016,5.6953125
LT,2016,5.869565217391305
LT,2016,5.314285714285714
LT,2016,5.653125
LT,2016,5.7857142857142865
LT,2016,5.878693623639191
LT,2016,5.602184087363495
LT,2016,6.400313971742543
LT,2016,5.53416149068323
LT,2016,6.558359621451103
LT,2016,5.7437888198757765
LT,2016,6.1750788643533125
LT,2016,5.7857142857142865
LT,2016,6.328125
LT,2016,5.501567398119122
LT,2016,6.496874999999998
LT,2016,5.37460815047022
LT,2016,6.4125
LT,2016,5.37460815047022
LT,2016,6.67651632970451
LT,2016,5.14488188976378
LT,2016,6.36517719568567
LT,2016,5.3913738019169335
LT,2016,6.530232558139535
LT,2016,5.460674157303371
LT,2016,6.375
LT,2016,5.305111821086262
LT,2016,6.166666666666668
LT,2016,5.60702875399361
LT,2016,5.764976958525344
LT,2016,5.623211446740859
LT,2016,5.490825688073394
LT,2016,5.520766773162941
LT,2016,5.655963302752293
LT,2016,5.3482428115015965
LT,2016,5.903669724770642
LT,2016,5.132587859424921
LT,2016,5.655963302752293
LT,2016,5.477635782747604
LT,2016,5.682027649769585
LT,2016,5.865814696485622
LT,2016,5.954058192955589
LT,2016,5.511961722488039
LT,2016,6.0092735703245745
LT,2016,5.442857142857144
LT,2016,5.75888717156105
LT,2016,5.5023696682464465
LT,2016,5.800618238021638
LT,2016,5.331753554502369
SS,2016,5.986046511627908
SS,2016,5.070229007633587
SS,2016,6.2142857142857135
SS,2016,6.227554179566562
SS,2016,5.243119266055046
SS,2016,6.1344667697063375
SS,2016,5.350609756097562
SS,2016,6.166666666666668
SS,2016,5.466257668711656
SS,2016,6.211267605633802
SS,2016,5.590490797546011
SS,2016,6.338028169014086
SS,2016,5.3420245398773005
SS,2016,6.5260663507109005
SS,2016,5.4
SS,2016,6.3925233644859825
SS,2016,5.5170278637770895
SS,2016,6.224299065420562
SS,2016,5.283513097072419
SS,2016,5.944186046511628
SS,2016,5.283513097072419
SS,2016,6.25
SS,2016,5.182662538699691
SS,2016,6.192660550458716
SS,2016,5.2734375
SS,2016,6.096774193548387
SS,2016,5.332814930015552
SS,2016,6.055299539170508
SS,2016,5.484375
SS,2016,5.640552995391705
SS,2016,5.467817896389325
SS,2016,5.5331278890600935
SS,2016,5.450704225352113
SS,2016,5.5331278890600935
SS,2016,5.535211267605634
SS,2016,5.308049535603715
SS,2016,5.788732394366198
SS,2016,5.3916408668730655
SS,2016,5.619718309859155
SS,2016,5.24191063174114
SS,2016,5.408450704225352
SS,2016,5.383435582822084
SS,2016,5.619718309859155
SS,2016,5.432677760968231
SS,2016,6.171428571428572
SS,2016,5.5395136778115495
SS,2016,5.971563981042653
SS,2016,5.235114503816794
SS,2016,6.128571428571429
OB,2016,3.7299843014128733
OB,2016,5.4672897196261685
OB,2016,4.271889400921659
OB,2016,3.899529042386185
OB,2016,5.383177570093458
OB,2016,3.796875
OB,2016,5.557603686635945
OB,2016,3.653188180404354
OB,2016,5.75
OB,2016,3.863141524105754
OB,2016,5.944186046511628
OB,2016,3.653188180404354
OB,2016,6.195348837209302
OB,2016,4.157076205287714
OB,2016,5.8604651162790695
OB,2016,4.346749226006192
OB,2016,6.140186915887852
OB,2016,4.701078582434515
OB,2016,5.6355140186915875
OB,2016,4.742681047765793
OB,2016,5.551401869158879
OB,2016,4.890092879256966
OB,2016,5.274418604651164
OB,2016,4.618973561430793
OB,2016,5.166666666666667
OB,2016,4.577708006279434
OB,2016,5.208333333333333
OB,2016,4.577708006279434
OB,2016,5.083333333333333
OB,2016,4.620094191522763
OB,2016,5.083333333333333
OB,2016,4.577708006279434
OB,2016,5.083333333333333
OB,2016,4.874411302982732
OB,2016,4.811059907834101
OB,2016,4.9167974882260586
OB,2016,5.101382488479263
OB,2016,4.9167974882260586
OB,2016,5.284403669724772
OB,2016,5.280757097791798
OB,2016,5.095890410958903
OB,2016,5.305863708399366
OB,2016,4.868181818181818
OB,2016,5.4
OB,2016,4.728110599078341
OB,2016,5.6109375
OB,2016,4.313364055299538
OB,2016,5.509345794392524
OB,2016,4.313364055299538
LG,2017,4.283048211508554
LG,2017,4.843993759750389
LG,2017,5.323343848580442
LG,2017,4.472392638036808
LG,2017,4.912974683544304
LG,2017,4.845092024539877
LG,2017,4.528481012658228
LG,2017,5.093558282208589
LG,2017,4.6566455696202524
LG,2017,5.483720930232559
LG,2017,4.47887323943662
LG,2017,5.525581395348837
LG,2017,4.584905660377358
LG,2017,5.5674418604651175
LG,2017,4.415094339622642
LG,2017,5.433962264150944
LG,2017,4.353488372093024
LG,2017,5.545023696682464
LG,2017,4.555727554179566
LG,2017,5.758293838862558
LG,2017,4.326656394453004
LG,2017,5.7156398104265405
LG,2017,4.555727554179566
LG,2017,5.758293838862558
LG,2017,4.786936236391913
LG,2017,5.4764150943396235
LG,2017,4.912908242612753
LG,2017,5.816037735849058
LG,2017,4.681114551083591
LG,2017,5.6355140186915875
LG,2017,4.725
LG,2017,5.619718309859155
LG,2017,4.809375
LG,2017,5.677570093457943
LG,2017,4.874411302982732
LG,2017,5.4672897196261685
LG,2017,4.897476340694007
LG,2017,5.4672897196261685
LG,2017,4.744945567651633
LG,2017,5.366197183098592
LG,2017,4.870917573872473
LG,2017,5.23943661971831
LG,2017,4.9968895800933115
LG,2017,5.0046728971962615
LG,2017,5.080870917573872
LG,2017,4.920560747663552
LG,2017,5.1648522550544325
LG,2017,4.916666666666667
LG,2017,5.2982731554160125
HH,2017,5.731132075471697
HH,2017,6.910969793322735
HH,2017,4.222748815165877
HH,2017,5.731132075471697
HH,2017,7.202875399361023
HH,2017,5.788732394366198
HH,2017,7.15088282504013
HH,2017,5.915492957746478
HH,2017,7.4467741935483875
HH,2017,5.873239436619718
HH,2017,7.27258064516129
HH,2017,5.788732394366198
HH,2017,7.49032258064516
HH,2017,5.900943396226416
HH,2017,7.533870967741937
HH,2017,6.142180094786731
HH,2017,7.237560192616372
HH,2017,6.355450236966824
HH,2017,6.814696485623005
HH,2017,6.113207547169813
HH,2017,6.7284345047923315
HH,2017,5.985645933014354
HH,2017,6.75
HH,2017,6.056872037914692
HH,2017,6.814696485623005
HH,2017,6.099526066350711
HH,2017,6.587479935794543
HH,2017,5.928909952606635
HH,2017,6.630818619582665
HH,2017,5.943396226415095
HH,2017,6.327447833065811
HH,2017,6.253521126760563
HH,2017,5.980738362760834
HH,2017,6.0
HH,2017,5.850722311396469
HH,2017,6.367924528301888
HH,2017,5.76740506329114
HH,2017,6.952606635071089
HH,2017,5.0598425196850405
HH,2017,7.006329113924051
HH,2017,4.9052132701421804
HH,2017,7.082670906200319
HH,2017,4.649289099526066
HH,2017,6.7284345047923315
HH,2017,4.6919431279620865
HH,2017,6.610492845786964
HH,2017,4.777251184834123
HH,2017,6.75
HH,2017,4.3080568720379135
NC,2017,5.046728971962617
NC,2017,4.693779904306219
NC,2017,4.2742946708463965
NC,2017,5.046728971962617
NC,2017,4.7368421052631575
NC,2017,4.794392523364486
NC,2017,4.909090909090909
NC,2017,4.5
NC,2017,4.866028708133972
NC,2017,4.690140845070423
NC,2017,4.585714285714285
NC,2017,5.05188679245283
NC,2017,4.563981042654029
NC,2017,5.075829383886256
NC,2017,4.5
NC,2017,5.289099526066352
NC,2017,4.265402843601897
NC,2017,5.374407582938389
NC,2017,4.222748815165877
NC,2017,5.417061611374408
NC,2017,4.137440758293839
NC,2017,5.742857142857143
NC,2017,3.9953271028037385
NC,2017,5.841346153846153
NC,2017,3.8873239436619715
NC,2017,6.130434782608695
NC,2017,3.5803432137285487
NC,2017,6.304347826086956
NC,2017,3.59717868338558
NC,2017,6.478260869565218
NC,2017,3.4015748031496065
NC,2017,6.274038461538463
NC,2017,3.2314960629921266
NC,2017,6.2608695652173925
NC,2017,3.5291338582677168
NC,2017,6.086956521739131
NC,2017,3.6313291139240502
NC,2017,5.495192307692308
NC,2017,3.7167721518987342
NC,2017,5.149038461538462
NC,2017,3.6818181818181817
NC,2017,5.0625
NC,2017,3.8510971786833856
NC,2017,5.019230769230768
NC,2017,3.893416927899687
NC,2017,4.542857142857144
NC,2017,3.996850393700788
NC,2017,4.607655502392345
NC,2017,4.231974921630093
HT,2017,5.4421875
HT,2017,4.520547945205481
HT,2017,5.3227344992050885
HT,2017,5.315625
HT,2017,4.623853211009174
HT,2017,5.365930599369085
HT,2017,5.077981651376147
HT,2017,5.110410094637223
HT,2017,5.160550458715597
HT,2017,5.280757097791798
HT,2017,5.184331797235023
HT,2017,5.1287284144427
HT,2017,5.142857142857143
HT,2017,5.134706814580031
HT,2017,5.113636363636363
HT,2017,5.142857142857143
HT,2017,4.909090909090909
HT,2017,5.813397129186603
HT,2017,4.527190332326284
HT,2017,5.942583732057416
HT,2017,4.7719033232628405
HT,2017,6.114832535885168
HT,2017,4.527190332326284
HT,2017,5.985645933014354
HT,2017,4.4864048338368585
HT,2017,5.871428571428571
HT,2017,4.4451219512195115
HT,2017,5.871428571428571
HT,2017,4.506891271056662
HT,2017,5.672985781990521
HT,2017,4.943076923076923
HT,2017,5.742857142857143
HT,2017,5.003062787136294
HT,2017,5.828571428571428
HT,2017,5.003062787136294
HT,2017,5.614285714285713
HT,2017,5.067692307692308
HT,2017,5.5285714285714285
HT,2017,5.1923076923076925
HT,2017,4.971428571428572
HT,2017,5.258114374034004
HT,2017,5.1184834123222736
HT,2017,5.1987577639751565
HT,2017,5.197183098591549
HT,2017,4.993730407523512
HT,2017,5.0046728971962615
HT,2017,5.163009404388715
HT,2017,4.830275229357798
HT,2017,5.236883942766296
SK,2017,4.2742946708463965
SK,2017,6.998399999999998
SK,2017,4.932692307692308
SK,2017,4.316614420062696
SK,2017,7.292604501607717
SK,2017,4.231974921630093
SK,2017,7.553054662379421
SK,2017,4.147335423197492
SK,2017,7.596463022508037
SK,2017,4.251968503937008
SK,2017,7.4735999999999985
SK,2017,4.287735849056603
SK,2017,7.422829581993568
SK,2017,4.5
SK,2017,7.3279483037156705
SK,2017,4.716346153846153
SK,2017,7.480891719745222
SK,2017,5.149038461538462
SK,2017,7.050955414012739
SK,2017,5.668269230769232
SK,2017,6.48
SK,2017,5.668269230769232
SK,2017,6.554662379421222
SK,2017,5.727272727272728
SK,2017,6.337620578778135
SK,2017,5.884615384615384
SK,2017,6.3072
SK,2017,5.038277511961723
SK,2017,6.3504
SK,2017,4.607655502392345
SK,2017,6.554662379421222
SK,2017,4.9952153110047846
SK,2017,6.163987138263665
SK,2017,5.2105263157894735
SK,2017,6.294212218649517
SK,2017,5.425837320574162
SK,2017,6.411954765751212
SK,2017,5.339712918660287
SK,2017,6.106623586429725
SK,2017,5.614285714285713
SK,2017,5.67043618739903
SK,2017,6.07177033492823
SK,2017,5.252411575562701
SK,2017,6.3173076923076925
SK,2017,5.4
SK,2017,6.434782608695652
SK,2017,5.202229299363056
SK,2017,6.7391304347826075
SK,2017,5.116242038216559
KT,2017,7.3872
KT,2017,6.058536585365854
KT,2017,6.240770465489567
KT,2017,7.127999999999999
KT,2017,6.160194174757281
KT,2017,6.8256
KT,2017,6.466019417475728
KT,2017,6.621019108280255
KT,2017,6.541463414634147
KT,2017,6.696000000000001
KT,2017,6.291262135922331
KT,2017,6.6528
KT,2017,6.0291262135922326
KT,2017,6.618506493506493
KT,2017,5.971153846153847
KT,2017,6.95921696574225
KT,2017,5.884615384615384
KT,2017,6.474714518760194
KT,2017,6.07177033492823
KT,2017,6.915171288743883
KT,2017,5.581730769230768
KT,2017,6.871125611745514
KT,2017,5.538461538461538
KT,2017,7.226600985221674
KT,2017,5.1408
KT,2017,7.367647058823528
KT,2017,5.0543999999999984
KT,2017,7.279411764705883
KT,2017,5.091917591125198
KT,2017,7.147058823529411
KT,2017,5.451104100946371
KT,2017,7.403940886699507
KT,2017,5.132587859424921
KT,2017,7.270935960591133
KT,2017,5.1939586645469005
KT,2017,6.694581280788177
KT,2017,5.44251968503937
KT,2017,6.638613861386138
KT,2017,5.31496062992126
KT,2017,6.326732673267328
KT,2017,5.382911392405063
KT,2017,6.193069306930692
KT,2017,5.623211446740859
KT,2017,5.836633663366338
KT,2017,5.666136724960254
KT,2017,5.896551724137932
KT,2017,6.038338658146964
KT,2017,5.8235294117647065
KT,2017,6.124600638977637
WO,2017,5.247648902821316
WO,2017,4.846153846153847
WO,2017,4.21216848673947
WO,2017,5.205329153605017
WO,2017,4.802884615384615
WO,2017,5.4850393700787405
WO,2017,4.564593301435408
WO,2017,5.655118110236222
WO,2017,4.1571428571428575
WO,2017,5.670846394984326
WO,2017,4.114285714285714
WO,2017,5.175718849840256
WO,2017,4.121495327102804
WO,2017,5.175718849840256
WO,2017,4.309859154929576
WO,2017,5.218849840255591
WO,2017,4.21216848673947
WO,2017,5.202229299363056
WO,2017,4.147335423197492
WO,2017,5.202229299363056
WO,2017,4.189655172413794
WO,2017,5.460191082802549
WO,2017,4.251968503937008
WO,2017,5.5728
WO,2017,4.231974921630093
WO,2017,5.4432
WO,2017,4.316614420062696
WO,2017,5.29665071770335
WO,2017,4.436619718309858
WO,2017,5.0625
WO,2017,4.121495327102804
WO,2017,5.038277511961723
WO,2017,4.140845070422535
WO,2017,4.759615384615385
WO,2017,4.183098591549296
WO,2017,5.0625
WO,2017,4.125
WO,2017,4.975961538461538
WO,2017,4.25
WO,2017,5.149038461538462
WO,2017,4.125
WO,2017,5.038277511961723
WO,2017,4.166666666666667
WO,2017,4.822966507177034
WO,2017,4.208333333333333
WO,2017,4.4496
WO,2017,4.3049535603715166
WO,2017,4.543269230769232
WO,2017,4.318322981366459
LT,2017,7.096153846153847
LT,2017,3.5112107623318387
LT,2017,4.087155963302751
LT,2017,7.37914691943128
LT,2017,3.272727272727273
LT,2017,7.116279069767443
LT,2017,3.208333333333333
LT,2017,6.583333333333332
LT,2017,3.4061538461538463
LT,2017,6.333333333333332
LT,2017,3.5888717156105097
LT,2017,6.041666666666668
LT,2017,3.8809891808346215
LT,2017,5.902325581395348
LT,2017,3.845329249617152
LT,2017,5.920684292379472
LT,2017,3.833587786259542
LT,2017,5.3916408668730655
LT,2017,3.998473282442748
LT,2017,4.992295839753465
LT,2017,3.998473282442748
LT,2017,4.950693374422189
LT,2017,4.010719754977029
LT,2017,4.931888544891642
LT,2017,3.8922610015174515
LT,2017,4.927914110429447
LT,2017,4.361538461538462
LT,2017,4.679447852760736
LT,2017,4.527692307692308
LT,2017,4.742681047765793
LT,2017,4.506891271056662
LT,2017,4.534668721109399
LT,2017,4.506891271056662
LT,2017,4.5552147239263805
LT,2017,4.506891271056662
LT,2017,4.2289156626506035
LT,2017,4.630934150076571
LT,2017,3.7646176911544234
LT,2017,4.610769230769232
LT,2017,3.724137931034482
LT,2017,4.6523076923076925
LT,2017,3.6026986506746623
LT,2017,4.693846153846153
LT,2017,3.425373134328358
LT,2017,4.693846153846153
LT,2017,3.2496285289747404
LT,2017,4.486153846153846
LT,2017,3.415178571428572
LT,2017,4.2304147465437785
SS,2017,4.298299845440495
SS,2017,5.637362637362638
SS,2017,6.557142857142857
SS,2017,4.354838709677419
SS,2017,5.587677725118484
SS,2017,4.708333333333333
SS,2017,5.8009478672985795
SS,2017,5.065116279069766
SS,2017,5.672985781990521
SS,2017,5.9299065420560755
SS,2017,5.179245283018868
SS,2017,6.211267605633802
SS,2017,5.028169014084507
SS,2017,6.2405660377358485
SS,2017,5.450704225352113
SS,2017,6.120578778135048
SS,2017,5.209800918836142
SS,2017,5.8885298869143785
SS,2017,5.25114854517611
SS,2017,5.729903536977493
SS,2017,5.233846153846153
SS,2017,5.748387096774193
SS,2017,5.483076923076923
SS,2017,5.9225806451612915
SS,2017,5.275384615384616
SS,2017,5.677367576243981
SS,2017,5.4250386398763535
SS,2017,5.590690208667737
SS,2017,5.591962905718702
SS,2017,5.634028892455858
SS,2017,5.8840803709428116
SS,2017,5.634028892455858
SS,2017,6.0092735703245745
SS,2017,5.946945337620576
SS,2017,5.791666666666668
SS,2017,6.106623586429725
SS,2017,5.573394495412844
SS,2017,5.495961227786752
SS,2017,5.723502304147465
SS,2017,5.3742038216560495
SS,2017,6.084507042253522
SS,2017,5.5102040816326525
SS,2017,5.914285714285715
SS,2017,5.5102040816326525
SS,2017,6.171428571428572
SS,2017,5.5102040816326525
SS,2017,6.428571428571429
SS,2017,5.425431711145997
SS,2017,6.7285714285714295
OB,2017,6.0655226209048365
OB,2017,4.395348837209301
OB,2017,3.481132075471698
OB,2017,6.079192546583852
OB,2017,4.437209302325582
OB,2017,6.402496099843995
OB,2017,4.041666666666667
OB,2017,6.644200626959248
OB,2017,3.691244239631336
OB,2017,6.318252730109204
OB,2017,3.7741935483870965
OB,2017,6.318252730109204
OB,2017,3.7741935483870965
OB,2017,5.967084639498433
OB,2017,4.2304147465437785
OB,2017,6.080314960629924
OB,2017,4.0045871559633035
OB,2017,6.194620253164557
OB,2017,4.064516129032258
OB,2017,6.322784810126582
OB,2017,3.9400921658986174
OB,2017,6.342857142857143
OB,2017,3.8156682027649773
OB,2017,6.3127962085308065
OB,2017,3.9166666666666665
OB,2017,6.685714285714287
OB,2017,3.5416666666666665
OB,2017,6.557142857142857
OB,2017,3.5
OB,2017,6.257142857142857
OB,2017,3.333333333333333
OB,2017,5.828571428571428
OB,2017,3.458333333333333
OB,2017,5.957142857142857
OB,2017,3.3113207547169816
OB,2017,5.7857142857142865
OB,2017,3.35377358490566
OB,2017,5.033175355450237
OB,2017,3.268867924528302
OB,2017,4.669811320754717
OB,2017,3.35377358490566
OB,2017,4.688372093023256
OB,2017,3.401913875598087
OB,2017,4.437209302325582
OB,2017,3.4880382775119623
OB,2017,4.437209302325582
OB,2017,3.3113207547169816
OB,2017,4.47906976744186
OB,2017,3.3113207547169816
LG,2018,4.457142857142856
LG,2018,5.794520547945205
LG,2018,7.232142857142858
LG,2018,4.414285714285715
LG,2018,6.2465753424657535
LG,2018,4.7799043062200965
LG,2018,5.85
LG,2018,5.175718849840256
LG,2018,5.636913767019668
LG,2018,4.635930047694754
LG,2018,5.990881458966565
LG,2018,4.979332273449921
LG,2018,6.050304878048781
LG,2018,4.633385335413418
LG,2018,6.217928902627512
LG,2018,4.591263650546021
LG,2018,6.372670807453416
LG,2018,4.655172413793104
LG,2018,6.5403726708074545
LG,2018,4.5
LG,2018,6.5505443234836696
LG,2018,4.943661971830986
LG,2018,6.4546875
