T_ID,YEAR,AVG
LG,2016,0.31934731934731936
LG,2016,0.2910958904109589
LG,2016,0.30859835100117783
LG,2016,0.30542452830188677
LG,2016,0.2927669345579793
LG,2016,0.30859835100117783
LG,2016,0.3071512309495897
LG,2016,0.2895040369088812
LG,2016,0.3102232667450059
LG,2016,0.309662398137369
LG,2016,0.28604382929642447
LG,2016,0.31338028169014087
LG,2016,0.30662020905923343
LG,2016,0.286536248561565
LG,2016,0.3140495867768595
LG,2016,0.30384167636786963
LG,2016,0.2901376146788991
LG,2016,0.31448763250883394
LG,2016,0.3008130081300813
LG,2016,0.2920962199312715
LG,2016,0.3137485311398355
LG,2016,0.3072429906542056
LG,2016,0.2876712328767123
LG,2016,0.3132387706855792
LG,2016,0.3083140877598152
LG,2016,0.28587962962962965
LG,2016,0.30932703659976385
LG,2016,0.3080459770114943
LG,2016,0.2812135355892649
LG,2016,0.31770222743259086
LG,2016,0.30549199084668194
LG,2016,0.28935185185185186
LG,2016,0.31103286384976525
LG,2016,0.3033067274800456
LG,2016,0.2923433874709977
LG,2016,0.3123543123543124
LG,2016,0.3103057757644394
LG,2016,0.2897196261682243
LG,2016,0.313588850174216
LG,2016,0.3111612175873732
LG,2016,0.28773584905660377
LG,2016,0.31402085747392816
LG,2016,0.3114382785956965
LG,2016,0.2937062937062937
LG,2016,0.3051643192488263
LG,2016,0.30205949656750575
LG,2016,0.2938443670150987
LG,2016,0.30470588235294116
LG,2016,0.30662020905923343
LG,2016,0.29069767441860467
LG,2016,0.30562060889929743
LG,2016,0.30927835051546393
LG,2016,0.28857479387514723
LG,2016,0.3028169014084507
LG,2016,0.30444697833523376
LG,2016,0.2954808806488992
LG,2016,0.2970059880239521
LT,2016,0.28502415458937197
LT,2016,0.2908878504672897
LT,2016,0.2852112676056338
LT,2016,0.25625
LT,2016,0.29191797346200243
LT,2016,0.29171528588098017
LT,2016,0.2804733727810651
LT,2016,0.296969696969697
LT,2016,0.29296424452133796
LT,2016,0.2826603325415677
LT,2016,0.29843561973525873
LT,2016,0.29445727482678985
LT,2016,0.2848699763593381
LT,2016,0.2955367913148372
LT,2016,0.2945914844649022
LT,2016,0.2823250296559905
LT,2016,0.3022700119474313
LT,2016,0.2951388888888889
LT,2016,0.2825322391559203
LT,2016,0.30154946364719903
LT,2016,0.30045871559633025
LT,2016,0.2729439809296782
LT,2016,0.2998805256869773
LT,2016,0.2993119266055046
LT,2016,0.2732696897374702
LT,2016,0.28832116788321166
LT,2016,0.3014789533560865
LT,2016,0.26913875598086123
LT,2016,0.28832116788321166
LT,2016,0.30976430976430974
LT,2016,0.25853658536585367
LT,2016,0.28934624697336564
LT,2016,0.3027932960893855
LT,2016,0.2570725707257073
LT,2016,0.2815884476534296
LT,2016,0.3044943820224719
LT,2016,0.2540272614622057
LT,2016,0.28313253012048195
LT,2016,0.3055242390078918
LT,2016,0.2527881040892193
LT,2016,0.2826086956521739
LT,2016,0.30699774266365687
LT,2016,0.257985257985258
LT,2016,0.2858866103739445
LT,2016,0.30385487528344673
LT,2016,0.25644171779141106
LT,2016,0.2858866103739445
LT,2016,0.3089064261555806
LT,2016,0.2503113325031133
LT,2016,0.28502415458937197
LT,2016,0.30690826727066817
LT,2016,0.25495049504950495
LT,2016,0.28606060606060607
LT,2016,0.3101903695408735
LT,2016,0.2440251572327044
LT,2016,0.28292682926829266
LT,2016,0.3043968432919955
LT,2016,0.25590062111801243
LT,2016,0.29136690647482016
LT,2016,0.28768699654775604
LT,2016,0.256857855361596
LT,2016,0.28758949880668255
LT,2016,0.2943871706758305
LT,2016,0.25875
LT,2016,0.28859857482185275
LT,2016,0.29411764705882354
LT,2016,0.25782227784730916
LT,2016,0.28214285714285714
LT,2016,0.29398148148148145
LT,2016,0.26184538653366585
LT,2016,0.28554641598119856
LT,2016,0.2897196261682243
LT,2016,0.26059850374064836
NC,2016,0.3123543123543124
NC,2016,0.2947976878612717
NC,2016,0.28624078624078625
NC,2016,0.2946107784431138
NC,2016,0.3039906103286385
NC,2016,0.29965556831228474
NC,2016,0.28343558282208586
NC,2016,0.3048065650644783
NC,2016,0.29466357308584684
NC,2016,0.2819875776397516
NC,2016,0.2982248520710059
NC,2016,0.2956120092378753
NC,2016,0.28074534161490683
NC,2016,0.298932384341637
NC,2016,0.2947976878612717
NC,2016,0.281134401972873
NC,2016,0.2989449003516999
NC,2016,0.2878965922444183
NC,2016,0.28780487804878047
NC,2016,0.30292397660818715
NC,2016,0.2841981132075472
NC,2016,0.29004854368932037
NC,2016,0.30116279069767443
NC,2016,0.2840095465393795
NC,2016,0.2932692307692308
NC,2016,0.30751445086705204
NC,2016,0.28053204353083433
NC,2016,0.2894736842105263
NC,2016,0.31141868512110726
NC,2016,0.2749391727493917
NC,2016,0.29607609988109396
NC,2016,0.31542056074766356
NC,2016,0.279126213592233
NC,2016,0.2972651605231867
NC,2016,0.32209302325581396
NC,2016,0.27383863080684595
NC,2016,0.2932061978545888
NC,2016,0.3225433526011561
NC,2016,0.26633785450061653
NC,2016,0.29940828402366865
NC,2016,0.3314285714285714
NC,2016,0.255
NC,2016,0.29655990510083036
NC,2016,0.3283582089552239
NC,2016,0.26243781094527363
NC,2016,0.291319857312723
NC,2016,0.31890660592255127
NC,2016,0.2635561160151324
NC,2016,0.2971698113207547
NC,2016,0.3127147766323024
NC,2016,0.26875
NC,2016,0.3019976498237368
NC,2016,0.3070776255707763
NC,2016,0.2730673316708229
NC,2016,0.303886925795053
NC,2016,0.3097949886104784
NC,2016,0.27284105131414266
NC,2016,0.3033838973162194
NC,2016,0.3030998851894374
NC,2016,0.27125
NC,2016,0.3017543859649123
NC,2016,0.2988505747126437
NC,2016,0.27556109725685785
NC,2016,0.2984723854289072
NC,2016,0.28637951105937137
NC,2016,0.2851851851851852
NC,2016,0.29940828402366865
NC,2016,0.29036004645760743
NC,2016,0.2851851851851852
NC,2016,0.298932384341637
NC,2016,0.2937062937062937
NC,2016,0.2855392156862745
NC,2016,0.3004750593824228
OB,2016,0.33448275862068966
OB,2016,0.2857142857142857
OB,2016,0.28588516746411485
OB,2016,0.29797377830750893
OB,2016,0.33295063145809417
OB,2016,0.2846975088967972
OB,2016,0.28827751196172247
OB,2016,0.3231850117096019
OB,2016,0.2870699881376038
OB,2016,0.28941176470588237
OB,2016,0.31227651966626935
OB,2016,0.293491124260355
OB,2016,0.2850412249705536
OB,2016,0.31742243436754175
OB,2016,0.29191090269636577
OB,2016,0.28095238095238095
OB,2016,0.3206197854588796
OB,2016,0.2937720329024677
OB,2016,0.28487690504103164
OB,2016,0.31476997578692495
OB,2016,0.29308323563892147
OB,2016,0.2887323943661972
OB,2016,0.3128760529482551
OB,2016,0.29043683589138136
OB,2016,0.2865566037735849
OB,2016,0.3088057901085645
OB,2016,0.29127358490566035
OB,2016,0.28888888888888886
OB,2016,0.309265944645006
OB,2016,0.29328621908127206
OB,2016,0.28672150411280845
OB,2016,0.30170316301703165
OB,2016,0.2917647058823529
OB,2016,0.29142185663924797
OB,2016,0.29310344827586204
OB,2016,0.29107981220657275
OB,2016,0.29328621908127206
OB,2016,0.29304029304029305
OB,2016,0.28896882494004794
OB,2016,0.29826589595375724
OB,2016,0.29333333333333333
OB,2016,0.2853717026378897
OB,2016,0.30057803468208094
OB,2016,0.28797083839611176
OB,2016,0.28331332533013204
OB,2016,0.30324074074074076
OB,2016,0.29156626506024097
OB,2016,0.2845138055222089
OB,2016,0.2988372093023256
OB,2016,0.28258221680876977
OB,2016,0.2870928829915561
OB,2016,0.302784222737819
OB,2016,0.28136419001218027
OB,2016,0.28674698795180725
OB,2016,0.3004640371229698
OB,2016,0.2775061124694376
OB,2016,0.29036144578313255
OB,2016,0.29826589595375724
OB,2016,0.28329297820823246
OB,2016,0.282950423216445
OB,2016,0.30414746543778803
OB,2016,0.28365384615384615
OB,2016,0.27439024390243905
OB,2016,0.3127147766323024
OB,2016,0.2822966507177033
OB,2016,0.27744270205066346
OB,2016,0.3076923076923077
OB,2016,0.27976190476190477
OB,2016,0.28263473053892213
OB,2016,0.3028169014084507
OB,2016,0.2809917355371901
OB,2016,0.28622754491017965
OB,2016,0.3018867924528302
SK,2016,0.2796610169491525
SK,2016,0.30357142857142855
SK,2016,0.3080459770114943
SK,2016,0.2860548271752086
SK,2016,0.2783882783882784
SK,2016,0.3091334894613583
SK,2016,0.2991850989522701
SK,2016,0.28743961352657005
SK,2016,0.3087719298245614
SK,2016,0.29789719626168226
SK,2016,0.28363636363636363
SK,2016,0.313588850174216
SK,2016,0.2981220657276995
SK,2016,0.2770352369380316
SK,2016,0.3163972286374134
SK,2016,0.30186480186480186
SK,2016,0.2669962917181706
SK,2016,0.3230240549828179
SK,2016,0.30105017502917153
SK,2016,0.2636138613861386
SK,2016,0.3218785796105384
SK,2016,0.3063583815028902
SK,2016,0.2654320987654321
SK,2016,0.3249714937286203
SK,2016,0.3008130081300813
SK,2016,0.2584692597239649
SK,2016,0.32840909090909093
SK,2016,0.2968568102444703
SK,2016,0.2550761421319797
SK,2016,0.32882882882882886
SK,2016,0.2998833138856476
SK,2016,0.25663716814159293
SK,2016,0.33146067415730335
SK,2016,0.2994152046783626
SK,2016,0.25757575757575757
SK,2016,0.33221850613154963
SK,2016,0.29572446555819476
SK,2016,0.2675879396984925
SK,2016,0.3281423804226919
SK,2016,0.2974910394265233
SK,2016,0.2722710163111669
SK,2016,0.33
SK,2016,0.2958083832335329
SK,2016,0.277363184079602
SK,2016,0.32625698324022345
SK,2016,0.30213270142180093
SK,2016,0.28973105134474325
SK,2016,0.31441543700340524
SK,2016,0.3078730904817861
SK,2016,0.2987951807228916
SK,2016,0.30689655172413793
SK,2016,0.30669800235017625
SK,2016,0.2997601918465228
SK,2016,0.312
SK,2016,0.29976303317535546
SK,2016,0.29518072289156627
SK,2016,0.31548974943052394
SK,2016,0.2980997624703088
SK,2016,0.2927710843373494
SK,2016,0.31958762886597936
SK,2016,0.2981220657276995
SK,2016,0.3032104637336504
SK,2016,0.3177142857142857
SK,2016,0.294811320754717
SK,2016,0.2970059880239521
SK,2016,0.31257208765859285
SK,2016,0.29612220916568743
SK,2016,0.2961630695443645
SK,2016,0.3139269406392694
SK,2016,0.28825622775800713
SK,2016,0.2967818831942789
SK,2016,0.31776765375854216
SK,2016,0.2869047619047619
SS,2016,0.30660377358490565
SS,2016,0.2772511848341232
SS,2016,0.28368794326241137
SS,2016,0.32918552036199095
SS,2016,0.30424528301886794
SS,2016,0.2759433962264151
SS,2016,0.28891509433962265
SS,2016,0.3029585798816568
SS,2016,0.2773207990599295
SS,2016,0.2939110070257611
SS,2016,0.3135198135198135
SS,2016,0.2680047225501771
SS,2016,0.29328621908127206
SS,2016,0.3119266055045872
SS,2016,0.26913875598086123
SS,2016,0.3008130081300813
SS,2016,0.3168771526980482
SS,2016,0.2727272727272727
SS,2016,0.2910360884749709
SS,2016,0.3159722222222222
SS,2016,0.2725090036014406
SS,2016,0.2910360884749709
SS,2016,0.31002331002331
SS,2016,0.27014218009478674
SS,2016,0.29432624113475175
SS,2016,0.3147502903600465
SS,2016,0.2640382317801673
SS,2016,0.2982248520710059
SS,2016,0.31402085747392816
SS,2016,0.26207729468599034
SS,2016,0.3041958041958042
SS,2016,0.30760233918128654
SS,2016,0.27065868263473053
SS,2016,0.30117647058823527
SS,2016,0.3008225616921269
SS,2016,0.27164887307236063
SS,2016,0.3111888111888112
SS,2016,0.30885780885780884
SS,2016,0.25961538461538464
SS,2016,0.32027649769585254
SS,2016,0.3048065650644783
SS,2016,0.25934861278648974
SS,2016,0.3242009132420091
SS,2016,0.3
SS,2016,0.2605548854041013
SS,2016,0.31922196796338675
SS,2016,0.29432624113475175
SS,2016,0.26435406698564595
SS,2016,0.3214695752009185
SS,2016,0.2855436081242533
SS,2016,0.273696682464455
SS,2016,0.31257208765859285
SS,2016,0.2833333333333333
SS,2016,0.27110582639714625
SS,2016,0.31451612903225806
SS,2016,0.2819593787335723
SS,2016,0.27402135231316727
SS,2016,0.32151029748283755
SS,2016,0.2863905325443787
SS,2016,0.275
SS,2016,0.32265446224256294
SS,2016,0.2841981132075472
SS,2016,0.2785714285714286
SS,2016,0.32272727272727275
SS,2016,0.2875586854460094
SS,2016,0.2818396226415094
SS,2016,0.3230240549828179
SS,2016,0.2852112676056338
SS,2016,0.2822014051522248
SS,2016,0.32685714285714285
SS,2016,0.28169014084507044
SS,2016,0.2794811320754717
SS,2016,0.32685714285714285
WO,2016,0.28117359413202936
WO,2016,0.2902843601895735
WO,2016,0.32629107981220656
WO,2016,0.29739776951672864
WO,2016,0.2764127764127764
WO,2016,0.2982248520710059
WO,2016,0.3192488262910798
WO,2016,0.2777777777777778
WO,2016,0.3003533568904594
WO,2016,0.31529411764705884
WO,2016,0.27921279212792127
WO,2016,0.3061465721040189
WO,2016,0.31095406360424027
WO,2016,0.28867235079171744
WO,2016,0.30641330166270786
WO,2016,0.3055885850178359
WO,2016,0.2770935960591133
WO,2016,0.3104265402843602
WO,2016,0.3055885850178359
WO,2016,0.27373612823674476
WO,2016,0.3140495867768595
WO,2016,0.3107947805456702
WO,2016,0.273955773955774
WO,2016,0.3107947805456702
WO,2016,0.31566548881036516
WO,2016,0.26990049751243783
WO,2016,0.31095406360424027
WO,2016,0.31242603550295855
WO,2016,0.27205882352941174
WO,2016,0.31660692951015534
WO,2016,0.30969267139479906
WO,2016,0.27060270602706027
WO,2016,0.3210463733650416
WO,2016,0.302491103202847
WO,2016,0.2806372549019608
WO,2016,0.31666666666666665
WO,2016,0.3028503562945368
WO,2016,0.28308823529411764
WO,2016,0.31547619047619047
WO,2016,0.3068720379146919
WO,2016,0.28327228327228327
WO,2016,0.32147093712930014
WO,2016,0.30154946364719903
WO,2016,0.28083028083028083
WO,2016,0.3171021377672209
WO,2016,0.2997601918465228
WO,2016,0.2780487804878049
WO,2016,0.32066508313539194
WO,2016,0.2996389891696751
WO,2016,0.2845138055222089
WO,2016,0.3205282112845138
WO,2016,0.2974607013301088
WO,2016,0.2838323353293413
WO,2016,0.3201911589008363
WO,2016,0.2982885085574572
WO,2016,0.291319857312723
WO,2016,0.31414868105515587
WO,2016,0.298159509202454
WO,2016,0.29634002361275086
WO,2016,0.3085234093637455
WO,2016,0.2995110024449878
WO,2016,0.28486293206197855
WO,2016,0.3112980769230769
WO,2016,0.30424242424242426
WO,2016,0.2857142857142857
WO,2016,0.319047619047619
WO,2016,0.29411764705882354
WO,2016,0.2936320754716981
WO,2016,0.3201911589008363
WO,2016,0.2926829268292683
WO,2016,0.28944246737841045
WO,2016,0.32193396226415094
WO,2016,0.2941903584672435
HH,2017,0.29058823529411765
HH,2017,0.29940828402366865
HH,2017,0.3
HH,2017,0.2914634146341463
HH,2017,0.2729439809296782
HH,2017,0.2927400468384075
HH,2017,0.30071599045346065
HH,2017,0.2991556091676719
HH,2017,0.2867557715674362
HH,2017,0.29411764705882354
HH,2017,0.2982248520710059
HH,2017,0.2984165651644336
HH,2017,0.28398058252427183
HH,2017,0.28978622327790976
HH,2017,0.30177514792899407
HH,2017,0.29024390243902437
HH,2017,0.29036144578313255
HH,2017,0.2903225806451613
HH,2017,0.3069657615112161
HH,2017,0.2890243902439024
HH,2017,0.28657799274486095
HH,2017,0.29285714285714287
HH,2017,0.30723606168446027
HH,2017,0.2857142857142857
HH,2017,0.2974910394265233
HH,2017,0.284688995215311
HH,2017,0.30604982206405695
HH,2017,0.28343558282208586
HH,2017,0.2974910394265233
HH,2017,0.27751196172248804
HH,2017,0.31005917159763313
HH,2017,0.291970802919708
HH,2017,0.293124246079614
HH,2017,0.27837514934289126
HH,2017,0.3172737955346651
HH,2017,0.2916666666666667
HH,2017,0.28966346153846156
HH,2017,0.2845238095238095
HH,2017,0.3161592505854801
HH,2017,0.29044117647058826
HH,2017,0.29001203369434414
HH,2017,0.28705882352941176
HH,2017,0.31547619047619047
HH,2017,0.2898550724637681
HH,2017,0.2889963724304716
HH,2017,0.2907801418439716
HH,2017,0.3113207547169811
HH,2017,0.29476248477466505
HH,2017,0.29086538461538464
HH,2017,0.2869047619047619
HH,2017,0.3133097762073027
HH,2017,0.2905982905982906
HH,2017,0.2943305186972256
HH,2017,0.2939787485242031
HH,2017,0.3063170441001192
HH,2017,0.29927884615384615
HH,2017,0.2839657282741738
HH,2017,0.2952941176470588
HH,2017,0.3091557669441142
HH,2017,0.296969696969697
HH,2017,0.28258221680876977
HH,2017,0.29265402843601895
HH,2017,0.31286894923258557
HH,2017,0.2944038929440389
HH,2017,0.2804878048780488
HH,2017,0.3023529411764706
HH,2017,0.30238095238095236
HH,2017,0.2935444579780755
HH,2017,0.2757352941176471
HH,2017,0.30490654205607476
HH,2017,0.30023923444976075
HH,2017,0.29347826086956524
HH,2017,0.27764127764127766
HH,2017,0.30885780885780884
HH,2017,0.29347826086956524
HH,2017,0.29454545454545455
HH,2017,0.2783882783882784
HH,2017,0.30552291421856637
HH,2017,0.2965186074429772
HH,2017,0.2869352869352869
HH,2017,0.2827669902912621
HH,2017,0.2980997624703088
HH,2017,0.30154946364719903
HH,2017,0.28044280442804426
HH,2017,0.28502415458937197
HH,2017,0.305978898007034
HH,2017,0.3004807692307692
HH,2017,0.28378378378378377
HH,2017,0.2766990291262136
HH,2017,0.30633802816901406
HH,2017,0.304921968787515
HH,2017,0.2839657282741738
HH,2017,0.27439024390243905
HH,2017,0.3016627078384798
HH,2017,0.302158273381295
HH,2017,0.29404617253948967
HH,2017,0.2668298653610771
HT,2017,0.26030624263839813
HT,2017,0.3269230769230769
HT,2017,0.3444564047362756
HT,2017,0.2924757281553398
HT,2017,0.2944640753828033
HT,2017,0.27208480565371024
HT,2017,0.3242630385487528
HT,2017,0.338411316648531
HT,2017,0.30023923444976075
HT,2017,0.2787456445993031
HT,2017,0.3318233295583239
HT,2017,0.3307860262008734
HT,2017,0.29411764705882354
HT,2017,0.28157589803012745
HT,2017,0.34116331096196867
HT,2017,0.31777777777777777
HT,2017,0.29036144578313255
HT,2017,0.28883774453394706
HT,2017,0.34080717488789236
HT,2017,0.3147942157953281
HT,2017,0.2924187725631769
HT,2017,0.2904707233065442
HT,2017,0.3418994413407821
HT,2017,0.3128491620111732
HT,2017,0.2943305186972256
HT,2017,0.28438228438228436
HT,2017,0.3511111111111111
HT,2017,0.3106904231625835
HT,2017,0.28966346153846156
HT,2017,0.2817229336437718
HT,2017,0.3565121412803532
HT,2017,0.30674157303370786
HT,2017,0.2898203592814371
HT,2017,0.2909930715935335
HT,2017,0.3578485181119649
HT,2017,0.30216647662485746
HT,2017,0.2855436081242533
HT,2017,0.28901734104046245
HT,2017,0.3580110497237569
HT,2017,0.3063063063063063
HT,2017,0.2799043062200957
HT,2017,0.2991944764096663
HT,2017,0.361353711790393
HT,2017,0.3
HT,2017,0.2865566037735849
HT,2017,0.30637813211845105
HT,2017,0.3618421052631579
HT,2017,0.2951388888888889
HT,2017,0.2850412249705536
HT,2017,0.30804077010192527
HT,2017,0.36254107338444685
HT,2017,0.29205607476635514
HT,2017,0.29534883720930233
HT,2017,0.314709236031927
HT,2017,0.3589462129527991
HT,2017,0.28888888888888886
HT,2017,0.3006993006993007
HT,2017,0.3181818181818182
HT,2017,0.35807860262008734
HT,2017,0.2841981132075472
HT,2017,0.30186480186480186
HT,2017,0.3204104903078677
HT,2017,0.35557986870897157
HT,2017,0.28250591016548465
HT,2017,0.3045507584597433
HT,2017,0.3200455580865604
HT,2017,0.358695652173913
HT,2017,0.2747909199522103
HT,2017,0.30292397660818715
HT,2017,0.318233295583239
HT,2017,0.3616557734204793
HT,2017,0.2673860911270983
HT,2017,0.309662398137369
HT,2017,0.3174061433447099
HT,2017,0.35986913849509267
HT,2017,0.2777777777777778
HT,2017,0.30117647058823527
HT,2017,0.3171007927519819
HT,2017,0.3588621444201313
HT,2017,0.2818396226415094
HT,2017,0.30177514792899407
HT,2017,0.32696629213483147
HT,2017,0.3541666666666667
HT,2017,0.28080568720379145
HT,2017,0.29607609988109396
HT,2017,0.32808988764044944
HT,2017,0.34682713347921224
HT,2017,0.2805755395683453
HT,2017,0.3018867924528302
HT,2017,0.3231638418079096
HT,2017,0.3500545256270447
HT,2017,0.28038507821901326
HT,2017,0.2958579881656805
HT,2017,0.3253697383390216
HT,2017,0.34516129032258064
HT,2017,0.28780487804878047
HT,2017,0.29127358490566035
KT,2017,0.290167865707434
KT,2017,0.27532777115613827
KT,2017,0.26163522012578616
KT,2017,0.2921212121212121
KT,2017,0.30359212050984935
KT,2017,0.2891278375149343
KT,2017,0.2747909199522103
KT,2017,0.26932668329177056
KT,2017,0.28361858190709044
KT,2017,0.2903225806451613
KT,2017,0.27392344497607657
KT,2017,0.27261462205700127
KT,2017,0.28205128205128205
KT,2017,0.2941874258600237
